gene	Sample_ID	compendium_version	drugs	rollup_cohort	Pathway_support_for_outlier
P2RY11	TH34_1238_S01	v7		pancancer	REACTOME_GPCR_DOWNSTREAM_SIGNALING(14/805)
P2RY11	TH34_1238_S01	v7		pandisease	NO_OVERLAPS_FOUND
PABPN1	TH34_1238_S01	v7		pancancer	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA(7/140),REACTOME_MRNA_PROCESSING(7/161),REACTOME_MRNA_SPLICING(6/111),REACTOME_MRNA_3_END_PROCESSING(3/35)
PAN3	TH34_1238_S01	v7		pancancer	NA
PARP15	TH34_1238_S01	v7		pancancer	NA
PARVG	TH34_1238_S01	v7		pancancer	NA
PAX5	TH34_1238_S01	v7		pancancer	NA
PCDH9	TH34_1238_S01	v7		pancancer	NA
PDE6G	TH34_1238_S01	v7		pancancer	REACTOME_HEMOSTASIS(11/466)
PENK	TH34_1238_S01	v7		pancancer	HALLMARK_IL2_STAT5_SIGNALING(7/200),REACTOME_GPCR_DOWNSTREAM_SIGNALING(14/805)
PENK	TH34_1238_S01	v7		pandisease	NO_OVERLAPS_FOUND
PIK3AP1	TH34_1238_S01	v7		pancancer	PID_BCR_5PATHWAY(11/65),KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY(11/75),REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS(8/29),REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR(9/126),REACTOME_ADAPTIVE_IMMUNE_SYSTEM(16/539),REACTOME_IMMUNE_SYSTEM(20/933)
PIK3CD	TH34_1238_S01	v7	BEZ235,BUPARLISIB HYDROCHLORIDE,DACTOLISIB,SF1126,ALPELISIB,GSK2126458,SF-1126,IDELALISIB,BKM120,PF-4691502,SONOLISIB,PICTILISIB,PKI-587,PF-04691502,COPANLISIB,BUPARLISIB,BYL719,GDC-0980,CAL-101,APITOLISIB,OMIPALISIB,PX-866,XL765,GDC-0941,GEDATOLISIB,XL-765,BAY80-6946,GSK2636771,VOXTALISIB,SOPHORETIN,XL147,PI-103	pancancer	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY(11/75),REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS(8/29),SIG_BCR_SIGNALING_PATHWAY(8/46),PID_PI3KCI_PATHWAY(8/49),PID_CXCR4_PATHWAY(10/102),REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR(9/126),ST_B_CELL_ANTIGEN_RECEPTOR(6/40),REACTOME_ADAPTIVE_IMMUNE_SYSTEM(16/539),REACTOME_IMMUNE_SYSTEM(20/933),KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION(7/118),KEGG_REGULATION_OF_ACTIN_CYTOSKELETON(8/216),KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM(5/76),KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY(5/79),REACTOME_IL_3_5_AND_GM_CSF_SIGNALING(4/43),SIG_CHEMOTAXIS(4/45),KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY(6/137),KEGG_MTOR_SIGNALING_PATHWAY(4/52),REACTOME_IL_RECEPTOR_SHC_SIGNALING(3/27),KEGG_CHEMOKINE_SIGNALING_PATHWAY(6/190)
PILRB	TH34_1238_S01	v7		pancancer	NA
PLCG2	TH34_1238_S01	v7		pancancer	PID_BCR_5PATHWAY(11/65),KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY(11/75),REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS(8/29),SIG_BCR_SIGNALING_PATHWAY(8/46),PID_PI3KCI_PATHWAY(8/49),REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR(9/126),ST_B_CELL_ANTIGEN_RECEPTOR(6/40),REACTOME_ADAPTIVE_IMMUNE_SYSTEM(16/539),REACTOME_IMMUNE_SYSTEM(20/933),KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION(7/118),PID_EPO_PATHWAY(4/34),SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES(4/36),KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM(5/76),KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY(5/79),REACTOME_HEMOSTASIS(11/466),KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY(6/137)
PLD4	TH34_1238_S01	v7		pancancer	NA
PNN	TH34_1238_S01	v7		pancancer	NA
POLG2	TH34_1238_S01	v7		pancancer	NA
POLM	TH34_1238_S01	v7		pancancer	NA
POU2F2	TH34_1238_S01	v7		pancancer	PID_BCR_5PATHWAY(11/65)
PPHLN1	TH34_1238_S01	v7		pancancer	NA
PPP2R3B	TH34_1238_S01	v7		pancancer	NA
PPP6R1	TH34_1238_S01	v7		pancancer	NA
PTOV1-AS2	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
PTPN6	TH34_1238_S01	v7		pancancer	PID_BCR_5PATHWAY(11/65),KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY(11/75),PID_CXCR4_PATHWAY(10/102),REACTOME_ADAPTIVE_IMMUNE_SYSTEM(16/539),REACTOME_IMMUNE_SYSTEM(20/933),PID_TCR_PATHWAY(6/66),PID_CD8_TCR_PATHWAY(5/53),PID_EPO_PATHWAY(4/34),REACTOME_IL_3_5_AND_GM_CSF_SIGNALING(4/43),REACTOME_HEMOSTASIS(11/466),KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY(6/137),HALLMARK_INTERFERON_GAMMA_RESPONSE(7/200),HALLMARK_ALLOGRAFT_REJECTION(7/200),REACTOME_IL_RECEPTOR_SHC_SIGNALING(3/27),REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY(4/63),PID_IL4_2PATHWAY(4/65)
PTPRCAP	TH34_1238_S01	v7		pancancer	NA
PUS1	TH34_1238_S01	v7		pancancer	HALLMARK_IL2_STAT5_SIGNALING(7/200)
QRSL1	TH34_1238_S01	v7		pancancer	NA
QSOX2	TH34_1238_S01	v7		pancancer	NA
RAB24	TH34_1238_S01	v7		pancancer	NA
RAB24	TH34_1238_S01	v7		pandisease	NO_OVERLAPS_FOUND
RAB37	TH34_1238_S01	v7		pancancer	NA
RABEP2	TH34_1238_S01	v7		pancancer	NA
RASAL3	TH34_1238_S01	v7		pancancer	NA
RASGRP2	TH34_1238_S01	v7		pancancer	REACTOME_ADAPTIVE_IMMUNE_SYSTEM(16/539),REACTOME_IMMUNE_SYSTEM(20/933),PID_TCR_PATHWAY(6/66),PID_CD8_TCR_PATHWAY(5/53),ST_T_CELL_SIGNAL_TRANSDUCTION(4/45),REACTOME_HEMOSTASIS(11/466),REACTOME_GPCR_DOWNSTREAM_SIGNALING(14/805),KEGG_CHEMOKINE_SIGNALING_PATHWAY(6/190)
RASSF1	TH34_1238_S01	v7		pancancer	NA
RBM19	TH34_1238_S01	v7		pancancer	NA
RBM5	TH34_1238_S01	v7		pancancer	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA(7/140),REACTOME_MRNA_PROCESSING(7/161),REACTOME_MRNA_SPLICING(6/111)
RBM6	TH34_1238_S01	v7		pancancer	NA
RCSD1	TH34_1238_S01	v7		pancancer	NA
RELL2	TH34_1238_S01	v7		pancancer	NA
RELL2	TH34_1238_S01	v7		pandisease	NO_OVERLAPS_FOUND
RFX5	TH34_1238_S01	v7		pancancer	KEGG_PRIMARY_IMMUNODEFICIENCY(7/35)
RGS19	TH34_1238_S01	v7		pancancer	REACTOME_GPCR_DOWNSTREAM_SIGNALING(14/805)
RHOH	TH34_1238_S01	v7		pancancer	REACTOME_SIGNALING_BY_RHO_GTPASES(10/113),KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION(7/118),HALLMARK_IL2_STAT5_SIGNALING(7/200)
RLTPR	TH34_1238_S01	v7		pancancer	NA
RNF44	TH34_1238_S01	v7		pancancer	NA
RP1-170O19.23	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
RP1-170O19.23	TH34_1238_S01	v7		pandisease	NO_OVERLAPS_FOUND
RP11-1334A24.6	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
RP11-203J24.9	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
RP11-231C14.4	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
RP11-290F5.2	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
RP11-291B21.2	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
RP11-291B21.2	TH34_1238_S01	v7		pandisease	NO_OVERLAPS_FOUND
RP11-325F22.2	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
RP11-488L18.4	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
RP11-632K20.7	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
RP11-706O15.5	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
RP11-734K23.9	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
RP11-75L1.2	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
RP4-717I23.3	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
RP4-800G7.2	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
RP5-1028K7.2	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
RP5-1028K7.2	TH34_1238_S01	v7		pandisease	NO_OVERLAPS_FOUND
RP5-1171I10.5	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
RP5-887A10.1	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
RP5-887A10.1	TH34_1238_S01	v7		pandisease	NO_OVERLAPS_FOUND
RPL13P12	TH34_1238_S01	v7		pancancer	NA
RPTOR	TH34_1238_S01	v7	AZD8055,OSI-027,MLN0128	pancancer	KEGG_MTOR_SIGNALING_PATHWAY(4/52)
RPUSD4	TH34_1238_S01	v7		pancancer	NA
RRP7BP	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
S1PR4	TH34_1238_S01	v7		pancancer	REACTOME_GPCR_DOWNSTREAM_SIGNALING(14/805)
SAP25	TH34_1238_S01	v7		pancancer	NA
SASH3	TH34_1238_S01	v7		pancancer	NA
SCARNA9	TH34_1238_S01	v7		pancancer	NA
SCML4	TH34_1238_S01	v7		pancancer	NA
SDCCAG3	TH34_1238_S01	v7		pancancer	NA
SEC31B	TH34_1238_S01	v7		pancancer	NA
SELO	TH34_1238_S01	v7		pancancer	NA
SEPT1	TH34_1238_S01	v7		pancancer	NA
SEPT6	TH34_1238_S01	v7		pancancer	NA
SF1	TH34_1238_S01	v7		pancancer	NA
SFSWAP	TH34_1238_S01	v7		pancancer	NA
SGSM3	TH34_1238_S01	v7		pancancer	NA
SHANK1	TH34_1238_S01	v7		pancancer	NA
SIRT7	TH34_1238_S01	v7		pancancer	NA
SIT1	TH34_1238_S01	v7		pancancer	HALLMARK_ALLOGRAFT_REJECTION(7/200)
SLC12A9	TH34_1238_S01	v7		pancancer	NA
SLC17A9	TH34_1238_S01	v7		pancancer	NA
SLC2A11	TH34_1238_S01	v7		pancancer	NA
SLC2A6	TH34_1238_S01	v7		pancancer	NA
SLC7A6	TH34_1238_S01	v7		pancancer	REACTOME_HEMOSTASIS(11/466)
SMG1P1	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
SNHG4	TH34_1238_S01	v7		pancancer	NA
SNRNP70	TH34_1238_S01	v7		pancancer	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA(7/140),REACTOME_MRNA_PROCESSING(7/161),REACTOME_MRNA_SPLICING(6/111),KEGG_SPLICEOSOME(5/128)
SNX22	TH34_1238_S01	v7		pancancer	NA
SNX22	TH34_1238_S01	v7		pandisease	NO_OVERLAPS_FOUND
SNX25	TH34_1238_S01	v7		pancancer	NA
SPIB	TH34_1238_S01	v7		pancancer	NA
SPN	TH34_1238_S01	v7		pancancer	REACTOME_HEMOSTASIS(11/466)
SPPL2B	TH34_1238_S01	v7		pancancer	NA
SRRM2	TH34_1238_S01	v7		pancancer	NA
SRSF5	TH34_1238_S01	v7		pancancer	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA(7/140),REACTOME_MRNA_PROCESSING(7/161),REACTOME_MRNA_SPLICING(6/111),KEGG_SPLICEOSOME(5/128),REACTOME_MRNA_3_END_PROCESSING(3/35)
SRSF6	TH34_1238_S01	v7		pancancer	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA(7/140),REACTOME_MRNA_PROCESSING(7/161),REACTOME_MRNA_SPLICING(6/111),KEGG_SPLICEOSOME(5/128),REACTOME_MRNA_3_END_PROCESSING(3/35)
ST6GALNAC4	TH34_1238_S01	v7		pancancer	NA
STAG3L5P	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
STAG3L5P-PVRIG2P-PILRB	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
STAP1	TH34_1238_S01	v7		pancancer	NA
STIM2	TH34_1238_S01	v7		pancancer	NA
STIM2	TH34_1238_S01	v7		pandisease	NO_OVERLAPS_FOUND
STX16	TH34_1238_S01	v7		pancancer	NA
SUGP2	TH34_1238_S01	v7		pancancer	NA
SYVN1	TH34_1238_S01	v7		pancancer	NA
TAF1C	TH34_1238_S01	v7		pancancer	NA
TAPT1	TH34_1238_S01	v7		pancancer	NA
TAZ	TH34_1238_S01	v7		pancancer	NA
TBC1D10C	TH34_1238_S01	v7		pancancer	NA
TBC1D27	TH34_1238_S01	v7		pancancer	NA
TBC1D27	TH34_1238_S01	v7		pandisease	NO_OVERLAPS_FOUND
TCF3	TH34_1238_S01	v7		pancancer	NA
TCL1A	TH34_1238_S01	v7		pancancer	NA
TCL1B	TH34_1238_S01	v7		pancancer	NA
TCL1B	TH34_1238_S01	v7		pandisease	NO_OVERLAPS_FOUND
TCL6	TH34_1238_S01	v7		pancancer	NA
TCTEX1D1	TH34_1238_S01	v7		pancancer	NA
TCTEX1D1	TH34_1238_S01	v7		pandisease	NO_OVERLAPS_FOUND
TECPR1	TH34_1238_S01	v7		pancancer	NA
TEP1	TH34_1238_S01	v7		pancancer	NA
TMC8	TH34_1238_S01	v7		pancancer	NA
TMEM259	TH34_1238_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
TMEM55B	TH34_1238_S01	v7		pancancer	NA
TNFRSF13B	TH34_1238_S01	v7		pancancer	KEGG_PRIMARY_IMMUNODEFICIENCY(7/35)
TNFRSF13B	TH34_1238_S01	v7		pandisease	NO_OVERLAPS_FOUND
TNFRSF13C	TH34_1238_S01	v7		pancancer	KEGG_PRIMARY_IMMUNODEFICIENCY(7/35)
TOP3B	TH34_1238_S01	v7		pancancer	NA
TP53I13	TH34_1238_S01	v7		pancancer	NA
TRABD	TH34_1238_S01	v7		pancancer	NA
TRAF3IP3	TH34_1238_S01	v7		pancancer	NA
TRIM25	TH34_1238_S01	v7		pancancer	REACTOME_IMMUNE_SYSTEM(20/933),HALLMARK_INTERFERON_GAMMA_RESPONSE(7/200)
TRMT1	TH34_1238_S01	v7		pancancer	NA
TRMT1	TH34_1238_S01	v7		pandisease	NO_OVERLAPS_FOUND
TSPAN32	TH34_1238_S01	v7		pancancer	NA
TTC24	TH34_1238_S01	v7		pancancer	NA
TTC7A	TH34_1238_S01	v7		pancancer	NA
TUBGCP6	TH34_1238_S01	v7		pancancer	NA
UBASH3B	TH34_1238_S01	v7		pancancer	NA
UBE2G2	TH34_1238_S01	v7		pancancer	REACTOME_ADAPTIVE_IMMUNE_SYSTEM(16/539),REACTOME_IMMUNE_SYSTEM(20/933)
UHRF2	TH34_1238_S01	v7		pancancer	NA
ULK3	TH34_1238_S01	v7		pancancer	KEGG_MTOR_SIGNALING_PATHWAY(4/52)
USF1	TH34_1238_S01	v7		pancancer	NA
VAT1L	TH34_1238_S01	v7		pancancer	NA
VAV1	TH34_1238_S01	v7		pancancer	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY(11/75),REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS(8/29),SIG_BCR_SIGNALING_PATHWAY(8/46),PID_CXCR4_PATHWAY(10/102),REACTOME_SIGNALING_BY_RHO_GTPASES(10/113),REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR(9/126),ST_B_CELL_ANTIGEN_RECEPTOR(6/40),REACTOME_ADAPTIVE_IMMUNE_SYSTEM(16/539),REACTOME_IMMUNE_SYSTEM(20/933),PID_TCR_PATHWAY(6/66),REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK(5/43),REACTOME_G_ALPHA1213_SIGNALLING_EVENTS(6/74),KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION(7/118),REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING(6/81),PID_CD8_TCR_PATHWAY(5/53),REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE(5/60),KEGG_REGULATION_OF_ACTIN_CYTOSKELETON(8/216),SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES(4/36),REACTOME_SIGNALLING_BY_NGF(8/217),KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY(5/79),REACTOME_IL_3_5_AND_GM_CSF_SIGNALING(4/43),ST_T_CELL_SIGNAL_TRANSDUCTION(4/45),PID_RHOA_REG_PATHWAY(4/46),REACTOME_HEMOSTASIS(11/466),KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY(6/137),PID_FCER1_PATHWAY(4/62),REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY(4/63),REACTOME_GPCR_DOWNSTREAM_SIGNALING(14/805),KEGG_CHEMOKINE_SIGNALING_PATHWAY(6/190)
VPREB3	TH34_1238_S01	v7		pancancer	NA
WDR86	TH34_1238_S01	v7		pancancer	NA
ZAP70	TH34_1238_S01	v7		pancancer	PID_PI3KCI_PATHWAY(8/49),KEGG_PRIMARY_IMMUNODEFICIENCY(7/35),REACTOME_ADAPTIVE_IMMUNE_SYSTEM(16/539),REACTOME_IMMUNE_SYSTEM(20/933),PID_TCR_PATHWAY(6/66),PID_CD8_TCR_PATHWAY(5/53),ST_T_CELL_SIGNAL_TRANSDUCTION(4/45),KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY(6/137),HALLMARK_ALLOGRAFT_REJECTION(7/200)
ZCCHC7	TH34_1238_S01	v7		pancancer	NA
ZNF195	TH34_1238_S01	v7		pancancer	NA
ZNF266	TH34_1238_S01	v7		pancancer	NA
ZNF276	TH34_1238_S01	v7		pancancer	NA
ZNF775	TH34_1238_S01	v7		pancancer	NA
ZRSR2	TH34_1238_S01	v7		pancancer	NA
ABCA7	TH34_1239_S01	v7		pancancer	NA
ABTB1	TH34_1239_S01	v7		pancancer	NA
ACAP1	TH34_1239_S01	v7		pancancer	NA
ADCY7	TH34_1239_S01	v7		pancancer	KEGG_CHEMOKINE_SIGNALING_PATHWAY(19/190),REACTOME_GPCR_DOWNSTREAM_SIGNALING(19/805),REACTOME_SIGNALING_BY_GPCR(20/920),REACTOME_SIGNALLING_BY_NGF(8/217),KEGG_CALCIUM_SIGNALING_PATHWAY(7/178)
ADPGK	TH34_1239_S01	v7		pancancer	NA
ADRBK1	TH34_1239_S01	v7		pancancer	KEGG_CHEMOKINE_SIGNALING_PATHWAY(19/190),PID_CXCR4_PATHWAY(15/102),PID_TXA2PATHWAY(9/57),PID_IL8_CXCR1_PATHWAY(6/28),REACTOME_GPCR_DOWNSTREAM_SIGNALING(19/805),REACTOME_SIGNALING_BY_GPCR(20/920),REACTOME_SIGNALLING_BY_NGF(8/217)
AHSP	TH34_1239_S01	v7		pancancer	BIOCARTA_AHSP_PATHWAY(7/13),HALLMARK_HEME_METABOLISM(12/200)
AKNA	TH34_1239_S01	v7		pancancer	NA
AL442127.1	TH34_1239_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
AL442127.1	TH34_1239_S01	v7		pandisease	NO_PATHWAY_SUPPORT_RESULTS
ALAS2	TH34_1239_S01	v7		pancancer	BIOCARTA_AHSP_PATHWAY(7/13),HALLMARK_HEME_METABOLISM(12/200),REACTOME_METABOLISM_OF_PORPHYRINS(3/14)
AMICA1	TH34_1239_S01	v7		pancancer	REACTOME_IMMUNE_SYSTEM(41/933),REACTOME_HEMOSTASIS(31/466),REACTOME_ADAPTIVE_IMMUNE_SYSTEM(27/539),REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL(13/70),REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL(10/91),REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS(9/79)
ANKRD13D	TH34_1239_S01	v7		pancancer	NA
AOAH	TH34_1239_S01	v7		pancancer	NA
APOBEC3A	TH34_1239_S01	v7		pancancer	NA
APOBR	TH34_1239_S01	v7		pancancer	NA
APOC4-APOC2	TH34_1239_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
ARG1	TH34_1239_S01	v7		pancancer	HALLMARK_KRAS_SIGNALING_UP(8/200),PID_IL4_2PATHWAY(5/65)
ARG1	TH34_1239_S01	v7		pandisease	NA
ARHGAP30	TH34_1239_S01	v7		pancancer	REACTOME_SIGNALING_BY_RHO_GTPASES(10/113)
ARHGAP4	TH34_1239_S01	v7		pancancer	REACTOME_SIGNALING_BY_RHO_GTPASES(10/113),REACTOME_G_ALPHA1213_SIGNALLING_EVENTS(7/74),REACTOME_GPCR_DOWNSTREAM_SIGNALING(19/805),REACTOME_SIGNALING_BY_GPCR(20/920),PID_RHOA_REG_PATHWAY(5/46),REACTOME_SIGNALLING_BY_NGF(8/217),REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK(4/43),REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING(5/81),SIG_CHEMOTAXIS(4/45)
ARHGAP9	TH34_1239_S01	v7		pancancer	PID_RHOA_REG_PATHWAY(5/46),PID_RAC1_REG_PATHWAY(4/38)
ARHGEF1	TH34_1239_S01	v7		pancancer	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON(16/216),PID_TXA2PATHWAY(9/57),REACTOME_G_ALPHA1213_SIGNALLING_EVENTS(7/74),REACTOME_GPCR_DOWNSTREAM_SIGNALING(19/805),REACTOME_SIGNALING_BY_GPCR(20/920),PID_RHOA_REG_PATHWAY(5/46),REACTOME_SIGNALLING_BY_NGF(8/217),REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING(5/81)
ARPC4-TTLL3	TH34_1239_S01	v7		pancancer	NO_PATHWAY_SUPPORT_RESULTS
ARRB2	TH34_1239_S01	v7		pancancer	REACTOME_HEMOSTASIS(31/466),KEGG_CHEMOKINE_SIGNALING_PATHWAY(19/190),PID_CXCR4_PATHWAY(15/102),REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION(14/208),PID_TXA2PATHWAY(9/57),PID_IL8_CXCR2_PATHWAY(7/34),PID_IL8_CXCR1_PATHWAY(6/28),KEGG_MAPK_SIGNALING_PATHWAY(9/267)
ARTN	TH34_1239_S01	v7		pancancer	NABA_MATRISOME_ASSOCIATED(16/753),NABA_MATRISOME(19/1028)
ARTN	TH34_1239_S01	v7		pandisease	NABA_MATRISOME_ASSOCIATED(10/753),NABA_MATRISOME(11/1028),REACTOME_NCAM1_INTERACTIONS(3/39),REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH(3/64)
ATG16L2	TH34_1239_S01	v7		pancancer	NA
AZU1	TH34_1239_S01	v7		pancancer	NA
B3GNT7	TH34_1239_S01	v7		pancancer	NA
B3GNT7	TH34_1239_S01	v7		pandisease	NA
BANK1	TH34_1239_S01	v7		pancancer	HALLMARK_INTERFERON_GAMMA_RESPONSE(12/200)
BIN2	TH34_1239_S01	v7		pancancer	NA
BNIP2	TH34_1239_S01	v7		pancancer	NA
BPI	TH34_1239_S01	v7		pancancer	NA
BST1	TH34_1239_S01	v7		pancancer	KEGG_CALCIUM_SIGNALING_PATHWAY(7/178)
BTK	TH34_1239_S01	v7	Ibrutinib,IBRUTINIB	pancancer	REACTOME_IMMUNE_SYSTEM(41/933),REACTOME_ADAPTIVE_IMMUNE_SYSTEM(27/539),PID_PI3KCI_PATHWAY(9/49),KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY(9/75),KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY(8/79),REACTOME_INNATE_IMMUNE_SYSTEM(11/279),ST_B_CELL_ANTIGEN_RECEPTOR(5/40),SIG_BCR_SIGNALING_PATHWAY(5/46),REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS(4/29),PID_FCER1_PATHWAY(5/62),KEGG_PRIMARY_IMMUNODEFICIENCY(4/35),SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES(4/36),SIG_CHEMOTAXIS(4/45)
C10orf54	TH34_1239_S01	v7		pancancer	NA
C11orf21	TH34_1239_S01	v7		pancancer	NA
C16orf54	TH34_1239_S01	v7		pancancer	NA
C19orf38	TH34_1239_S01	v7		pancancer	NA
C1orf228	TH34_1239_S01	v7		pancancer	NA
CA1	TH34_1239_S01	v7		pancancer	HALLMARK_HEME_METABOLISM(12/200)
CACNA2D4	TH34_1239_S01	v7		pancancer	KEGG_MAPK_SIGNALING_PATHWAY(9/267)
CAMP	TH34_1239_S01	v7		pancancer	REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS(5/33)
CAMP	TH34_1239_S01	v7		pandisease	REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS(2/33)
CARD8	TH34_1239_S01	v7		pancancer	NA
CCDC88B	TH34_1239_S01	v7		pancancer	NA
CCND3	TH34_1239_S01	v7	PALBOCICLIB (PD0332991),PD 0332991	pancancer	HALLMARK_ALLOGRAFT_REJECTION(24/200),HALLMARK_HEME_METABOLISM(12/200),HALLMARK_IL2_STAT5_SIGNALING(9/200),KEGG_FOCAL_ADHESION(9/201),PID_IL2_STAT5_PATHWAY(4/30),KEGG_JAK_STAT_SIGNALING_PATHWAY(7/155)
